REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
UPPER EAST,TALENSI NABDAM,2005,SORGHUM," 3,241.00 ", 0.99 ," 3,202.00 "
UPPER EAST,BOLGATANGA MUNICIPAL,2005,SORGHUM," 14,931.00 ", 1.81 ," 26,984.00 "
UPPER EAST,GARU TEMPANE,2005,SORGHUM," 2,965.00 ", 0.97 ," 2,865.00 "
UPPER EAST,BAWKU MUNICIPAL,2005,SORGHUM," 10,721.00 ", 1.08 ," 11,566.00 "
UPPER EAST,BAWKU WEST,2005,SORGHUM," 12,371.00 ", 0.73 ," 9,006.00 "
UPPER EAST,BUILSA,2005,GROUNDNUT," 64,931.00 ", 0.73 ," 47,160.00 "
UPPER EAST,KASINA-NANKANA,2005,GROUNDNUT," 21,223.00 ", 1.14 ," 24,129.00 "
UPPER EAST,BONGO,2005,GROUNDNUT," 17,523.00 ", 0.81 ," 14,247.00 "
UPPER EAST,TALENSI NABDAM,2005,GROUNDNUT," 2,841.00 ", 0.23 , 656.00 
UPPER EAST,BOLGATANGA MUNICIPAL,2005,GROUNDNUT," 15,943.00 ", 1.10 ," 17,572.00 "
UPPER EAST,GARU TEMPANE,2005,GROUNDNUT," 10,083.00 ", 0.80 ," 8,020.00 "
UPPER EAST,BAWKU MUNICIPAL,2005,GROUNDNUT," 18,803.00 ", 0.66 ," 12,452.00 "
UPPER EAST,BAWKU WEST,2005,GROUNDNUT," 11,583.00 ", 0.53 ," 6,086.00 "
UPPER EAST,BUILSA,2005,COWPEA," 13,404.00 ", 0.87 ," 11,625.00 "
UPPER EAST,KASINA-NANKANA,2005,COWPEA," 7,495.00 ", 0.78 ," 5,815.00 "
UPPER EAST,BONGO,2005,COWPEA," 5,385.00 ", 0.28 ," 1,494.00 "
UPPER EAST,TALENSI NABDAM,2005,COWPEA," 5,146.00 ", 0.51 ," 2,635.00 "
UPPER EAST,BOLGATANGA MUNICIPAL,2005,COWPEA," 7,395.00 ", 0.76 ," 5,652.00 "
UPPER EAST,GARU TEMPANE,2005,COWPEA," 3,465.00 ", 0.49 ," 1,703.00 "
UPPER EAST,BAWKU MUNICIPAL,2005,COWPEA," 5,809.00 ", 0.20 ," 1,160.00 "
UPPER EAST,BAWKU WEST,2005,COWPEA," 8,951.00 ", 0.76 ," 6,846.00 "
WESTERN,SHAMA AHANTA EAST,2006,MAIZE," 1,172.00 ", 1.49 ," 1,746.28 "
WESTERN,WEST AHANTA,2006,MAIZE," 1,303.00 ", 1.18 ," 1,537.54 "
WESTERN,MPORHOR WASSA EAST,2006,MAIZE," 2,118.00 ", 1.31 ," 2,774.58 "
WESTERN,WASSA WEST,2006,MAIZE," 2,204.00 ", 1.29 ," 2,843.16 "
WESTERN,EAST NZEMA,2006,MAIZE," 1,557.00 ", 1.39 ," 2,164.23 "
WESTERN,JOMORO,2006,MAIZE," 1,330.00 ", 1.60 ," 2,128.00 "
WESTERN,AMENFI EAST,2006,MAIZE," 5,459.00 ", 1.37 ," 7,478.83 "
WESTERN,AMENFI  WEST (WASSA AMENFI),2006,MAIZE," 4,914.00 ", 1.45 ," 7,125.30 "
WESTERN,AOWIN -SUAMAN,2006,MAIZE," 8,668.00 ", 1.50 ," 13,002.00 "
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2006,MAIZE," 4,985.00 ", 1.34 ," 6,679.90 "
WESTERN,SEFWI-WIAWSO,2006,MAIZE," 7,165.00 ", 1.45 ," 10,389.25 "
WESTERN,BIA,2006,MAIZE," 3,886.00 ", 1.50 ," 5,829.00 "
WESTERN,JUABESO,2006,MAIZE," 6,341.00 ", 1.50 ," 9,511.50 "
WESTERN,SHAMA AHANTA EAST,2006,RICE, 150.00 , 1.22 , 183.00 
WESTERN,WEST AHANTA,2006,RICE, 92.00 , 1.19 , 109.48 
WESTERN,MPORHOR WASSA EAST,2006,RICE, 54.00 , 1.20 , 64.80 
WESTERN,WASSA WEST,2006,RICE," 1,384.00 ", 1.18 ," 1,633.12 "
WESTERN,EAST NZEMA,2006,RICE, 310.00 , 1.35 , 418.50 
WESTERN,JOMORO,2006,RICE," 1,749.00 ", 1.20 ," 2,098.80 "
WESTERN,AMENFI EAST,2006,RICE," 1,155.00 ", 1.21 ," 1,397.55 "
WESTERN,AMENFI  WEST (WASSA AMENFI),2006,RICE," 1,156.00 ", 1.29 ," 1,491.24 "
WESTERN,AOWIN -SUAMAN,2006,RICE," 1,574.00 ", 1.35 ," 2,124.90 "
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2006,RICE," 1,487.00 ", 1.16 ," 1,724.92 "
WESTERN,SEFWI-WIAWSO,2006,RICE," 2,312.00 ", 1.27 ," 2,936.24 "
WESTERN,BIA,2006,RICE," 1,710.00 ", 1.17 ," 2,000.70 "
WESTERN,JUABESO,2006,RICE," 1,878.00 ", 1.58 ," 2,967.24 "
WESTERN,SHAMA AHANTA EAST,2006,CASSAVA," 2,334.00 ", 7.71 ," 17,995.14 "
WESTERN,WEST AHANTA,2006,CASSAVA," 4,003.00 ", 9.26 ," 37,067.78 "
WESTERN,MPORHOR WASSA EAST,2006,CASSAVA," 5,439.00 ", 10.77 ," 58,578.03 "
WESTERN,WASSA WEST,2006,CASSAVA," 3,430.00 ", 9.46 ," 32,447.80 "
WESTERN,EAST NZEMA,2006,CASSAVA," 5,968.00 ", 9.29 ," 55,442.72 "
WESTERN,JOMORO,2006,CASSAVA," 4,650.00 ", 9.47 ," 44,035.50 "
WESTERN,AMENFI EAST,2006,CASSAVA," 4,514.00 ", 9.09 ," 41,032.26 "
WESTERN,AMENFI  WEST (WASSA AMENFI),2006,CASSAVA," 3,410.00 ", 9.12 ," 31,099.20 "
WESTERN,AOWIN -SUAMAN,2006,CASSAVA," 10,850.00 ", 9.35 ," 101,447.50 "
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2006,CASSAVA," 7,011.00 ", 9.20 ," 64,501.20 "
WESTERN,SEFWI-WIAWSO,2006,CASSAVA," 9,713.00 ", 10.43 ," 101,306.59 "
WESTERN,BIA,2006,CASSAVA," 3,040.00 ", 10.75 ," 32,680.00 "
WESTERN,JUABESO,2006,CASSAVA," 4,894.00 ", 10.70 ," 52,365.80 "
WESTERN,SHAMA AHANTA EAST,2006,YAM, 30.00 , 3.80 , 114.00 
WESTERN,WEST AHANTA,2006,YAM, 24.00 , 3.30 , 79.20 
WESTERN,MPORHOR WASSA EAST,2006,YAM, 189.00 , 5.84 ," 1,103.76 "
WESTERN,WASSA WEST,2006,YAM, 236.00 , 5.10 ," 1,203.60 "
WESTERN,EAST NZEMA,2006,YAM, 26.00 , 3.44 , 89.44 
WESTERN,JOMORO,2006,YAM, 18.00 , 3.21 , 57.78 
WESTERN,AMENFI EAST,2006,YAM, 500.00 , 7.39 ," 3,695.00 "
WESTERN,AMENFI  WEST (WASSA AMENFI),2006,YAM, 565.00 , 6.37 ," 3,599.05 "
WESTERN,AOWIN -SUAMAN,2006,YAM," 1,098.00 ", 6.79 ," 7,455.42 "
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2006,YAM," 2,419.00 ", 7.47 ," 18,069.93 "
WESTERN,SEFWI-WIAWSO,2006,YAM," 2,990.00 ", 8.65 ," 25,863.50 "
WESTERN,BIA,2006,YAM," 1,700.00 ", 10.00 ," 17,000.00 "
WESTERN,JUABESO,2006,YAM," 1,816.00 ", 10.13 ," 18,396.08 "
CENTRAL,UPPER DENKYIRA,2006,MAIZE," 9,030.29 ", 1.87 ," 16,886.64 "
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2006,MAIZE," 4,104.08 ", 1.10 ," 4,514.49 "
CENTRAL,ASSIN SOUTH,2006,MAIZE," 3,784.73 ", 1.76 ," 6,661.13 "
CENTRAL,ASSIN NORTH,2006,MAIZE," 8,648.12 ", 1.42 ," 12,280.34 "
CENTRAL,ABURA-ASEBU-KWAMANKESE,2006,MAIZE," 6,974.15 ", 1.33 ," 9,275.62 "
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2006,MAIZE," 4,451.97 ", 1.90 ," 8,458.74 "
CENTRAL,MFANTSIMAN,2006,MAIZE," 12,649.46 ", 1.54 ," 19,480.17 "
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2006,MAIZE," 12,034.10 ", 1.33 ," 16,005.35 "
CENTRAL,AJUMAKO-ENYAN-ESIAM,2006,MAIZE," 6,883.89 ", 1.43 ," 9,843.97 "
CENTRAL,AWUTU-EFUTU-SENYA,2006,MAIZE," 18,050.74 ", 1.68 ," 30,325.24 "
CENTRAL,GOMOA,2006,MAIZE," 6,563.90 ", 2.56 ," 16,803.59 "
CENTRAL,CAPE COAST,2006,MAIZE," 5,764.75 ", 0.99 ," 5,707.10 "
CENTRAL,AGONA,2006,MAIZE," 3,707.79 ", 2.86 ," 10,604.27 "
CENTRAL,UPPER DENKYIRA,2006,RICE, 660.00 , 1.20 , 792.00 
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2006,RICE, 505.00 , 1.20 , 606.00 
CENTRAL,ASSIN SOUTH,2006,RICE, 500.00 , 1.20 , 600.00 
CENTRAL,ASSIN NORTH,2006,RICE," 1,715.00 ", 1.20 ," 2,058.00 "
CENTRAL,ABURA-ASEBU-KWAMANKESE,2006,RICE, 117.00 , 1.30 , 152.10 
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2006,RICE, 39.00 , 1.20 , 46.80 
CENTRAL,MFANTSIMAN,2006,RICE, 39.00 , 1.10 , 42.90 
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2006,RICE, 39.00 , 1.10 , 42.90 
CENTRAL,AJUMAKO-ENYAN-ESIAM,2006,RICE, 78.00 , 1.40 , 109.20 
CENTRAL,GOMOA,2006,RICE, 116.00 , 2.90 , 336.40 
CENTRAL,AGONA,2006,RICE, 78.00 , 1.60 , 124.80 
CENTRAL,UPPER DENKYIRA,2006,CASSAVA," 10,418.45 ", 11.94 ," 124,396.28 "
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2006,CASSAVA," 4,375.03 ", 9.32 ," 40,775.27 "
CENTRAL,ASSIN SOUTH,2006,CASSAVA," 3,537.17 ", 12.68 ," 44,851.31 "
CENTRAL,ASSIN NORTH,2006,CASSAVA," 9,324.71 ", 12.44 ," 115,999.41 "
CENTRAL,ABURA-ASEBU-KWAMANKESE,2006,CASSAVA," 5,274.38 ", 10.00 ," 52,743.83 "
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2006,CASSAVA," 3,986.65 ", 11.35 ," 45,248.49 "
CENTRAL,MFANTSIMAN,2006,CASSAVA," 9,015.83 ", 8.55 ," 77,085.38 "
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2006,CASSAVA," 13,993.58 ", 10.77 ," 150,710.81 "
CENTRAL,AJUMAKO-ENYAN-ESIAM,2006,CASSAVA," 7,030.22 ", 16.80 ," 118,107.76 "
CENTRAL,AWUTU-EFUTU-SENYA,2006,CASSAVA," 27,435.02 ", 12.50 ," 342,937.76 "
CENTRAL,GOMOA,2006,CASSAVA," 3,536.55 ", 13.49 ," 47,708.00 "
CENTRAL,CAPE COAST,2006,CASSAVA," 6,293.77 ", 15.58 ," 98,056.86 "
CENTRAL,AGONA,2006,CASSAVA," 3,892.34 ", 11.15 ," 43,399.63 "
CENTRAL,UPPER DENKYIRA,2006,YAM, 390.00 , 5.80 ," 2,262.00 "
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2006,YAM, 338.00 , 4.50 ," 1,521.00 "
CENTRAL,ASSIN SOUTH,2006,YAM, 70.00 , 5.45 , 381.50 
CENTRAL,ASSIN NORTH,2006,YAM, 183.00 , 5.25 , 960.75 
CENTRAL,ABURA-ASEBU-KWAMANKESE,2006,YAM, 120.00 , 5.70 , 684.00 
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2006,YAM, 221.00 , 5.65 ," 1,248.65 "
CENTRAL,MFANTSIMAN,2006,YAM, 144.00 , 6.25 , 900.00 
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2006,YAM, 33.00 , 3.90 , 128.70 
CENTRAL,AJUMAKO-ENYAN-ESIAM,2006,YAM, 121.00 , 5.82 , 704.22 
CENTRAL,AWUTU-EFUTU-SENYA,2006,YAM, 217.00 , 5.30 ," 1,150.10 "
CENTRAL,GOMOA,2006,YAM, 34.00 , 5.40 , 183.60 
CENTRAL,CAPE COAST,2006,YAM, 178.00 , 4.50 , 801.00 
CENTRAL,AGONA,2006,YAM, 362.00 , 4.80 ," 1,737.60 "
EASTERN,BIRIM SOUTH,2006,MAIZE," 8,047.00 ", 1.71 ," 13,760.37 "
EASTERN,WEST AKIM,2006,MAIZE," 7,702.00 ", 1.47 ," 11,321.94 "
EASTERN,SUHUM KRABOA COALTAR,2006,MAIZE," 7,185.00 ", 1.47 ," 10,561.95 "
EASTERN,AKUAPIM SOUTH,2006,MAIZE," 4,633.00 ", 1.56 ," 7,227.48 "
EASTERN,AKUAPIM NORTH,2006,MAIZE," 8,946.00 ", 1.56 ," 13,955.76 "
EASTERN,NEW JUABEN,2006,MAIZE," 4,830.00 ", 1.48 ," 7,148.40 "
EASTERN,YILO KROBO,2006,MAIZE," 9,040.00 ", 1.46 ," 13,198.40 "
EASTERN,EAST AKIM,2006,MAIZE," 2,330.00 ", 1.56 ," 3,634.80 "
EASTERN,ATIWA,2006,MAIZE," 4,130.00 ", 1.56 ," 6,442.80 "
EASTERN,KWAEBIBIREM,2006,MAIZE," 5,823.00 ", 1.48 ," 8,618.04 "
EASTERN,BIRIM NORTH,2006,MAIZE," 7,439.00 ", 1.57 ," 11,679.23 "
EASTERN,KWAHU WEST,2006,MAIZE," 1,950.00 ", 1.48 ," 2,886.00 "
EASTERN,KWAHU WEST,2006,MAIZE," 4,061.00 ", 1.48 ," 6,010.28 "
EASTERN,FANTEAKWA,2006,MAIZE," 12,504.00 ", 1.60 ," 20,006.40 "
EASTERN,AFRAM PLAINS,2006,MAIZE," 27,360.00 ", 1.65 ," 45,144.00 "
EASTERN,ASUOGYAMAN,2006,MAIZE," 7,816.00 ", 1.57 ," 12,271.12 "
EASTERN,MANYA KROBO,2006,MAIZE," 10,048.00 ", 1.56 ," 15,674.88 "
EASTERN,BIRIM SOUTH,2006,RICE," 4,058.00 ", 1.75 ," 7,101.50 "
EASTERN,ATIWA,2006,RICE, 331.00 , 1.65 , 546.15 
EASTERN,KWAEBIBIREM,2006,RICE," 1,281.00 ", 1.65 ," 2,113.65 "
EASTERN,BIRIM NORTH,2006,RICE," 4,272.00 ", 1.70 ," 7,262.40 "
EASTERN,MANYA KROBO,2006,RICE," 1,070.00 ", 1.70 ," 1,819.00 "
EASTERN,BIRIM SOUTH,2006,CASSAVA," 13,462.00 ", 14.00 ," 188,468.00 "
EASTERN,WEST AKIM,2006,CASSAVA," 12,538.00 ", 12.60 ," 157,978.80 "
EASTERN,SUHUM KRABOA COALTAR,2006,CASSAVA," 13,423.00 ", 13.90 ," 186,579.70 "
EASTERN,AKUAPIM SOUTH,2006,CASSAVA," 11,559.00 ", 15.90 ," 183,788.10 "
EASTERN,AKUAPIM NORTH,2006,CASSAVA," 11,557.00 ", 14.70 ," 169,887.90 "
EASTERN,NEW JUABEN,2006,CASSAVA," 7,112.00 ", 13.80 ," 98,145.60 "
EASTERN,YILO KROBO,2006,CASSAVA," 8,534.00 ", 14.90 ," 127,156.60 "
EASTERN,EAST AKIM,2006,CASSAVA," 9,869.00 ", 13.80 ," 136,192.20 "
EASTERN,ATIWA,2006,CASSAVA," 7,583.93 ", 14.20 ," 107,691.76 "
EASTERN,KWAEBIBIREM,2006,CASSAVA," 8,048.00 ", 14.00 ," 112,672.00 "
EASTERN,BIRIM NORTH,2006,CASSAVA," 10,990.00 ", 15.30 ," 168,147.00 "
EASTERN,KWAHU WEST,2006,CASSAVA," 8,376.00 ", 15.90 ," 133,178.40 "
EASTERN,KWAHU WEST,2006,CASSAVA," 14,462.00 ", 15.10 ," 218,376.20 "
EASTERN,FANTEAKWA,2006,CASSAVA," 10,338.00 ", 14.50 ," 149,901.00 "
EASTERN,AFRAM PLAINS,2006,CASSAVA," 12,213.00 ", 14.10 ," 172,203.30 "
EASTERN,ASUOGYAMAN,2006,CASSAVA," 9,978.00 ", 14.10 ," 140,689.80 "
EASTERN,MANYA KROBO,2006,CASSAVA," 10,779.00 ", 14.60 ," 157,373.40 "
EASTERN,BIRIM SOUTH,2006,YAM," 1,250.00 ", 15.12 ," 18,900.00 "
EASTERN,WEST AKIM,2006,YAM, 927.00 , 18.50 ," 17,149.50 "
EASTERN,SUHUM KRABOA COALTAR,2006,YAM, 430.00 , 15.49 ," 6,660.70 "
EASTERN,AKUAPIM SOUTH,2006,YAM, 450.00 , 14.39 ," 6,475.50 "
EASTERN,AKUAPIM NORTH,2006,YAM, 380.00 , 15.84 ," 6,019.20 "
EASTERN,NEW JUABEN,2006,YAM, 380.00 , 16.03 ," 6,091.40 "
EASTERN,YILO KROBO,2006,YAM," 1,350.00 ", 14.39 ," 19,426.50 "
EASTERN,EAST AKIM,2006,YAM, 550.00 , 11.77 ," 6,473.50 "
EASTERN,ATIWA,2006,YAM, 450.00 , 14.70 ," 6,615.00 "
EASTERN,KWAEBIBIREM,2006,YAM, 378.00 , 15.93 ," 6,021.54 "
EASTERN,BIRIM NORTH,2006,YAM, 850.00 , 7.41 ," 6,298.50 "
EASTERN,KWAHU WEST,2006,YAM," 1,287.00 ", 14.44 ," 18,584.28 "
EASTERN,KWAHU WEST,2006,YAM," 1,285.00 ", 14.22 ," 18,272.70 "
EASTERN,FANTEAKWA,2006,YAM," 1,930.00 ", 13.71 ," 26,460.30 "
EASTERN,AFRAM PLAINS,2006,YAM," 25,643.00 ", 16.48 ," 422,596.64 "
EASTERN,ASUOGYAMAN,2006,YAM, 747.00 , 16.50 ," 12,325.50 "
EASTERN,MANYA KROBO,2006,YAM," 1,025.00 ", 18.10 ," 18,552.50 "
VOLTA,NORTH TONGU,2006,MAIZE," 1,346.00 ", 1.20 ," 1,615.20 "
VOLTA,SOUTH TONGU (SOGAKOPE),2006,MAIZE," 1,313.00 ", 1.18 ," 1,549.34 "
VOLTA,AKATSI,2006,MAIZE," 2,027.00 ", 1.23 ," 2,493.21 "
VOLTA,KETA,2006,MAIZE, 640.00 , 1.06 , 678.40 
VOLTA,KETU,2006,MAIZE," 3,364.00 ", 1.20 ," 4,036.80 "
VOLTA,NORTH DAYI (KPANDO),2006,MAIZE," 2,133.00 ", 1.05 ," 2,239.65 "
VOLTA,SOUTH DAYI,2006,MAIZE," 1,760.00 ", 1.42 ," 2,499.20 "
VOLTA,HOHOE MUNICIPAL,2006,MAIZE," 4,100.00 ", 1.56 ," 6,396.00 "
VOLTA,JASIKAN,2006,MAIZE," 2,632.00 ", 1.84 ," 4,842.88 "
VOLTA,KADJEBI,2006,MAIZE," 2,550.00 ", 1.65 ," 4,207.50 "
VOLTA,NKWANTA,2006,MAIZE," 5,080.00 ", 1.45 ," 7,366.00 "
VOLTA,KRACHI WEST,2006,MAIZE," 2,230.00 ", 1.44 ," 3,211.20 "
VOLTA,KRACHI EAST,2006,MAIZE," 1,730.00 ", 1.00 ," 1,730.00 "
VOLTA,HO MUNICIPAL,2006,MAIZE," 2,620.00 ", 1.38 ," 3,615.60 "
VOLTA,ADAKLU ANYIGBE,2006,MAIZE," 1,805.00 ", 1.00 ," 1,805.00 "
VOLTA,NORTH TONGU,2006,RICE," 1,400.00 ", 2.44 ," 3,416.00 "
VOLTA,SOUTH TONGU (SOGAKOPE),2006,RICE, 100.00 , 1.47 , 147.00 
VOLTA,KETU,2006,RICE," 1,500.00 ", 4.40 ," 6,600.00 "
VOLTA,NORTH DAYI (KPANDO),2006,RICE, 300.00 , 0.95 , 285.00 
VOLTA,SOUTH DAYI,2006,RICE, 350.00 , 0.88 , 308.00 
VOLTA,HOHOE MUNICIPAL,2006,RICE," 4,540.00 ", 1.61 ," 7,309.40 "
VOLTA,JASIKAN,2006,RICE," 1,410.00 ", 2.40 ," 3,384.00 "
VOLTA,KADJEBI,2006,RICE," 1,750.00 ", 2.28 ," 3,990.00 "
VOLTA,NKWANTA,2006,RICE," 1,560.00 ", 1.73 ," 2,698.80 "
VOLTA,KRACHI WEST,2006,RICE," 1,350.00 ", 2.00 ," 2,700.00 "
VOLTA,KRACHI EAST,2006,RICE," 1,000.00 ", 2.44 ," 2,440.00 "
VOLTA,HO MUNICIPAL,2006,RICE, 357.00 , 1.74 , 621.18 
VOLTA,ADAKLU ANYIGBE,2006,RICE, 300.00 , 2.00 , 600.00 
VOLTA,NORTH TONGU,2006,CASSAVA," 2,650.00 ", 8.09 ," 21,438.50 "
VOLTA,SOUTH TONGU (SOGAKOPE),2006,CASSAVA," 2,150.00 ", 9.52 ," 20,468.00 "
VOLTA,AKATSI,2006,CASSAVA," 2,100.00 ", 8.89 ," 18,669.00 "
VOLTA,KETA,2006,CASSAVA," 1,200.00 ", 7.25 ," 8,700.00 "
VOLTA,KETU,2006,CASSAVA," 6,350.00 ", 8.43 ," 53,530.50 "
VOLTA,NORTH DAYI (KPANDO),2006,CASSAVA," 1,300.00 ", 8.59 ," 11,167.00 "
VOLTA,SOUTH DAYI,2006,CASSAVA," 1,250.00 ", 10.05 ," 12,562.50 "
VOLTA,HOHOE MUNICIPAL,2006,CASSAVA," 5,451.00 ", 12.92 ," 70,426.92 "
VOLTA,JASIKAN,2006,CASSAVA," 4,871.00 ", 13.35 ," 65,027.85 "
VOLTA,KADJEBI,2006,CASSAVA," 3,601.00 ", 11.40 ," 41,051.40 "
VOLTA,NKWANTA,2006,CASSAVA," 30,322.00 ", 12.20 ," 369,928.40 "
VOLTA,KRACHI WEST,2006,CASSAVA," 10,100.00 ", 12.92 ," 130,492.00 "
VOLTA,KRACHI EAST,2006,CASSAVA," 9,300.00 ", 10.44 ," 97,092.00 "
VOLTA,HO MUNICIPAL,2006,CASSAVA," 3,500.00 ", 12.00 ," 42,000.00 "
VOLTA,ADAKLU ANYIGBE,2006,CASSAVA," 1,300.00 ", 10.42 ," 13,546.00 "
VOLTA,NORTH DAYI (KPANDO),2006,YAM, 545.00 , 7.10 ," 3,869.50 "
VOLTA,SOUTH DAYI,2006,YAM, 351.00 , 8.10 ," 2,843.10 "
VOLTA,HOHOE MUNICIPAL,2006,YAM," 1,070.00 ", 7.40 ," 7,918.00 "
VOLTA,JASIKAN,2006,YAM, 900.00 , 10.40 ," 9,360.00 "
VOLTA,KADJEBI,2006,YAM," 1,075.00 ", 10.40 ," 11,180.00 "
VOLTA,NKWANTA,2006,YAM," 5,373.00 ", 11.45 ," 61,520.85 "
VOLTA,KRACHI WEST,2006,YAM," 5,552.00 ", 12.44 ," 69,066.88 "
VOLTA,KRACHI EAST,2006,YAM," 6,090.00 ", 12.44 ," 75,759.60 "
VOLTA,HO MUNICIPAL,2006,YAM, 716.00 , 8.40 ," 6,014.40 "
VOLTA,ADAKLU ANYIGBE,2006,YAM, 90.00 , 8.30 , 747.00 
ASHANTI,BEKWAI MUNI (AMANSIE EAST),2006,MAIZE," 5,709.78 ", 1.14 ," 6,487.90 "
ASHANTI,AMANSIE CENTRAL,2006,MAIZE," 4,463.02 ", 1.13 ," 5,051.50 "
ASHANTI,AMANSIE WEST,2006,MAIZE," 2,630.10 ", 1.05 ," 2,760.27 "
ASHANTI,EJURA SEKYEREDUMASE,2006,MAIZE," 16,022.50 ", 1.22 ," 19,606.48 "
ASHANTI,SEKYERE WEST ,2006,MAIZE," 6,522.06 ", 1.31 ," 8,551.01 "
ASHANTI,SEKYERE EAST,2006,MAIZE," 8,051.45 ", 1.33 ," 10,696.93 "
ASHANTI,AFIGYA SEKYERE,2006,MAIZE," 20,440.83 ", 0.59 ," 12,149.23 "
ASHANTI,AHAFO ANO NORTH,2006,MAIZE," 19,691.72 ", 1.31 ," 25,817.63 "
ASHANTI,AHAFO ANO SOUTH,2006,MAIZE," 6,864.21 ", 1.49 ," 10,199.54 "
ASHANTI,ATWIMA MPONUA,2006,MAIZE," 3,467.61 ", 1.43 ," 4,948.25 "
ASHANTI,ATWIMA NWABIAGYA,2006,MAIZE," 5,520.84 ", 1.42 ," 7,857.76 "
ASHANTI,EJUSU JUABEN,2006,MAIZE," 3,529.74 ", 1.09 ," 3,856.51 "
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,2006,MAIZE," 3,770.14 ", 1.17 ," 4,415.75 "
ASHANTI,KWABRE ,2006,MAIZE," 1,298.01 ", 1.41 ," 1,827.87 "
ASHANTI,OFFINSO,2006,MAIZE," 5,997.77 ", 1.27 ," 7,601.50 "
ASHANTI,ADANSI NORTH,2006,MAIZE," 3,717.77 ", 1.02 ," 3,793.88 "
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2006,MAIZE, 954.09 , 1.16 ," 1,106.30 "
ASHANTI,ADANSI  SOUTH,2006,MAIZE," 5,457.89 ", 0.94 ," 5,104.46 "
ASHANTI,ASANTE AKIM NORTH,2006,MAIZE," 5,424.25 ", 2.09 ," 11,331.28 "
ASHANTI,ASANTE AKIM SOUTH,2006,MAIZE," 6,793.64 ", 1.18 ," 8,016.37 "
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2006,MAIZE," 2,465.57 ", 1.24 ," 3,045.57 "
ASHANTI,BEKWAI MUNI (AMANSIE EAST),2006,RICE, 356.00 , 0.95 , 338.20 
ASHANTI,AMANSIE CENTRAL,2006,RICE, 27.00 , 1.00 , 27.00 
ASHANTI,AMANSIE WEST,2006,RICE, 95.00 , 1.00 , 95.00 
ASHANTI,EJURA SEKYEREDUMASE,2006,RICE, 175.00 , 1.10 , 192.50 
ASHANTI,SEKYERE WEST ,2006,RICE, 25.00 , 1.75 , 43.75 
ASHANTI,SEKYERE EAST,2006,RICE, 152.00 , 1.15 , 174.14 
ASHANTI,AFIGYA SEKYERE,2006,RICE, 185.00 , 1.00 , 185.00 
ASHANTI,AHAFO ANO NORTH,2006,RICE, 192.00 , 1.10 , 211.20 
ASHANTI,AHAFO ANO SOUTH,2006,RICE, 528.00 , 1.65 , 871.20 
ASHANTI,ATWIMA MPONUA,2006,RICE, 739.00 , 1.50 ," 1,108.50 "
ASHANTI,ATWIMA NWABIAGYA,2006,RICE," 1,009.00 ", 1.60 ," 1,614.40 "
ASHANTI,EJUSU JUABEN,2006,RICE, 487.00 , 1.10 , 535.70 
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,2006,RICE, 493.00 , 1.05 , 517.65 
ASHANTI,KWABRE ,2006,RICE, 133.00 , 0.90 , 119.70 
ASHANTI,OFFINSO,2006,RICE, 295.00 , 1.00 , 295.00 
ASHANTI,ADANSI NORTH,2006,RICE, 255.00 , 0.90 , 229.50 
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2006,RICE, 75.00 , 0.95 , 71.25 
ASHANTI,ADANSI  SOUTH,2006,RICE," 1,397.00 ", 1.00 ," 1,397.00 "
ASHANTI,ASANTE AKIM NORTH,2006,RICE," 1,479.00 ", 0.85 ," 1,257.15 "
ASHANTI,ASANTE AKIM SOUTH,2006,RICE, 345.00 , 0.83 , 286.35 
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2006,RICE, 25.00 , 1.20 , 30.00 
ASHANTI,BEKWAI MUNI (AMANSIE EAST),2006,CASSAVA," 6,030.00 ", 9.73 ," 58,671.90 "
ASHANTI,AMANSIE CENTRAL,2006,CASSAVA," 5,670.00 ", 7.95 ," 45,076.50 "
ASHANTI,AMANSIE WEST,2006,CASSAVA," 2,911.16 ", 8.30 ," 24,162.66 "
